 Number on x ; Number on y ;   geolon  ;  geolat    ;  cos of rot;  sin of rot
   215;   147;    38.225000;    46.780000;     1.000000;    -0.000000
   216;   147;    38.275000;    46.780000;     1.000000;    -0.000000
   217;   147;    38.325000;    46.780000;     1.000000;    -0.000000
   218;   147;    38.375000;    46.780000;     1.000000;    -0.000000
   219;   147;    38.425000;    46.780000;     1.000000;    -0.000000
   220;   147;    38.475000;    46.780000;     1.000000;    -0.000000
   221;   147;    38.525000;    46.780000;     1.000000;    -0.000000
   222;   147;    38.575000;    46.780000;     1.000000;    -0.000000
   223;   147;    38.625000;    46.780000;     1.000000;    -0.000000
   224;   147;    38.675000;    46.780000;     1.000000;    -0.000000
   225;   147;    38.725000;    46.780000;     1.000000;    -0.000000
   226;   147;    38.775000;    46.780000;     1.000000;    -0.000000
   227;   147;    38.825000;    46.780000;     1.000000;    -0.000000
   228;   147;    38.875000;    46.780000;     1.000000;    -0.000000
   229;   147;    38.925000;    46.780000;     1.000000;    -0.000000
   230;   147;    38.975000;    46.780000;     1.000000;    -0.000000
   231;   147;    39.025000;    46.780000;     1.000000;    -0.000000
   232;   147;    39.075000;    46.780000;     1.000000;    -0.000000
   233;   147;    39.125000;    46.780000;     1.000000;    -0.000000
   234;   147;    39.175000;    46.780000;     1.000000;    -0.000000
   235;   147;    39.225000;    46.780000;     1.000000;    -0.000000
   236;   147;    39.275000;    46.780000;     1.000000;    -0.000000
   237;   147;    39.325000;    46.780000;     1.000000;    -0.000000
   238;   147;    39.375000;    46.780000;     1.000000;    -0.000000
   239;   147;    39.425000;    46.780000;     1.000000;    -0.000000
   240;   147;    39.475000;    46.780000;     1.000000;    -0.000000
   241;   147;    39.525000;    46.780000;     1.000000;    -0.000000
   242;   147;    39.575000;    46.780000;     1.000000;    -0.000000
   243;   147;    39.625000;    46.780000;     1.000000;    -0.000000
   244;   147;    39.675000;    46.780000;     1.000000;    -0.000000
   245;   147;    39.725000;    46.780000;     1.000000;    -0.000000
   246;   147;    39.775000;    46.780000;     1.000000;    -0.000000
   247;   147;    39.825000;    46.780000;     1.000000;    -0.000000
   248;   147;    39.875000;    46.780000;     1.000000;    -0.000000
   249;   147;    39.925000;    46.780000;     1.000000;    -0.000000
   250;   147;    39.975000;    46.780000;     1.000000;    -0.000000
   251;   147;    40.025000;    46.780000;     1.000000;    -0.000000
   252;   147;    40.075000;    46.780000;     1.000000;    -0.000000
   253;   147;    40.125000;    46.780000;     1.000000;    -0.000000
   254;   147;    40.175000;    46.780000;     1.000000;    -0.000000
   255;   147;    40.225000;    46.780000;     1.000000;    -0.000000
   256;   147;    40.275000;    46.780000;     1.000000;    -0.000000
   257;   147;    40.325000;    46.780000;     1.000000;    -0.000000
   258;   147;    40.375000;    46.780000;     1.000000;    -0.000000
   259;   147;    40.425000;    46.780000;     1.000000;    -0.000000
   260;   147;    40.475000;    46.780000;     1.000000;    -0.000000
   261;   147;    40.525000;    46.780000;     1.000000;    -0.000000
   262;   147;    40.575000;    46.780000;     1.000000;    -0.000000
   263;   147;    40.625000;    46.780000;     1.000000;    -0.000000
   264;   147;    40.675000;    46.780000;     1.000000;    -0.000000
   265;   147;    40.725000;    46.780000;     1.000000;    -0.000000
   266;   147;    40.775000;    46.780000;     1.000000;    -0.000000
   267;   147;    40.825000;    46.780000;     1.000000;    -0.000000
   268;   147;    40.875000;    46.780000;     1.000000;    -0.000000
   269;   147;    40.925000;    46.780000;     1.000000;    -0.000000
   270;   147;    40.975000;    46.780000;     1.000000;    -0.000000
   271;   147;    41.025000;    46.780000;     1.000000;    -0.000000
   272;   147;    41.075000;    46.780000;     1.000000;    -0.000000
   273;   147;    41.125000;    46.780000;     1.000000;    -0.000000
   274;   147;    41.175000;    46.780000;     1.000000;    -0.000000
   275;   147;    41.225000;    46.780000;     1.000000;    -0.000000
   276;   147;    41.275000;    46.780000;     1.000000;    -0.000000
   277;   147;    41.325000;    46.780000;     1.000000;    -0.000000
   278;   147;    41.375000;    46.780000;     1.000000;    -0.000000
   279;   147;    41.425000;    46.780000;     1.000000;    -0.000000
   280;   147;    41.475000;    46.780000;     1.000000;    -0.000000
   281;   147;    41.525000;    46.780000;     1.000000;    -0.000000
   282;   147;    41.575000;    46.780000;     1.000000;    -0.000000
   283;   147;    41.625000;    46.780000;     1.000000;    -0.000000
   284;   147;    41.675000;    46.780000;     1.000000;    -0.000000
   285;   147;    41.725000;    46.780000;     1.000000;    -0.000000
     1;   148;    27.525000;    46.820000;     1.000000;    -0.000000
     2;   148;    27.575000;    46.820000;     1.000000;    -0.000000
     3;   148;    27.625000;    46.820000;     1.000000;    -0.000000
     4;   148;    27.675000;    46.820000;     1.000000;    -0.000000
     5;   148;    27.725000;    46.820000;     1.000000;    -0.000000
     6;   148;    27.775000;    46.820000;     1.000000;    -0.000000
     7;   148;    27.825000;    46.820000;     1.000000;    -0.000000
     8;   148;    27.875000;    46.820000;     1.000000;    -0.000000
     9;   148;    27.925000;    46.820000;     1.000000;    -0.000000
    10;   148;    27.975000;    46.820000;     1.000000;    -0.000000
    11;   148;    28.025000;    46.820000;     1.000000;    -0.000000
    12;   148;    28.075000;    46.820000;     1.000000;    -0.000000
    13;   148;    28.125000;    46.820000;     1.000000;    -0.000000
    14;   148;    28.175000;    46.820000;     1.000000;    -0.000000
    15;   148;    28.225000;    46.820000;     1.000000;    -0.000000
    16;   148;    28.275000;    46.820000;     1.000000;    -0.000000
    17;   148;    28.325000;    46.820000;     1.000000;    -0.000000
    18;   148;    28.375000;    46.820000;     1.000000;    -0.000000
    19;   148;    28.425000;    46.820000;     1.000000;    -0.000000
    20;   148;    28.475000;    46.820000;     1.000000;    -0.000000
    21;   148;    28.525000;    46.820000;     1.000000;    -0.000000
    22;   148;    28.575000;    46.820000;     1.000000;    -0.000000
    23;   148;    28.625000;    46.820000;     1.000000;    -0.000000
    24;   148;    28.675000;    46.820000;     1.000000;    -0.000000
    25;   148;    28.725000;    46.820000;     1.000000;    -0.000000
    26;   148;    28.775000;    46.820000;     1.000000;    -0.000000
    27;   148;    28.825000;    46.820000;     1.000000;    -0.000000
    28;   148;    28.875000;    46.820000;     1.000000;    -0.000000
    29;   148;    28.925000;    46.820000;     1.000000;    -0.000000
    30;   148;    28.975000;    46.820000;     1.000000;    -0.000000
    31;   148;    29.025000;    46.820000;     1.000000;    -0.000000
    32;   148;    29.075000;    46.820000;     1.000000;    -0.000000
    33;   148;    29.125000;    46.820000;     1.000000;    -0.000000
    34;   148;    29.175000;    46.820000;     1.000000;    -0.000000
    35;   148;    29.225000;    46.820000;     1.000000;    -0.000000
    36;   148;    29.275000;    46.820000;     1.000000;    -0.000000
    37;   148;    29.325000;    46.820000;     1.000000;    -0.000000
    38;   148;    29.375000;    46.820000;     1.000000;    -0.000000
    39;   148;    29.425000;    46.820000;     1.000000;    -0.000000
    40;   148;    29.475000;    46.820000;     1.000000;    -0.000000
    41;   148;    29.525000;    46.820000;     1.000000;    -0.000000
    42;   148;    29.575000;    46.820000;     1.000000;    -0.000000
    43;   148;    29.625000;    46.820000;     1.000000;    -0.000000
    44;   148;    29.675000;    46.820000;     1.000000;    -0.000000
    45;   148;    29.725000;    46.820000;     1.000000;    -0.000000
    46;   148;    29.775000;    46.820000;     1.000000;    -0.000000
    47;   148;    29.825000;    46.820000;     1.000000;    -0.000000
    48;   148;    29.875000;    46.820000;     1.000000;    -0.000000
    49;   148;    29.925000;    46.820000;     1.000000;    -0.000000
    50;   148;    29.975000;    46.820000;     1.000000;    -0.000000
    51;   148;    30.025000;    46.820000;     1.000000;    -0.000000
    52;   148;    30.075000;    46.820000;     1.000000;    -0.000000
    53;   148;    30.125000;    46.820000;     1.000000;    -0.000000
    54;   148;    30.175000;    46.820000;     1.000000;    -0.000000
    55;   148;    30.225000;    46.820000;     1.000000;    -0.000000
    56;   148;    30.275000;    46.820000;     1.000000;    -0.000000
    57;   148;    30.325000;    46.820000;     1.000000;    -0.000000
    58;   148;    30.375000;    46.820000;     1.000000;    -0.000000
    59;   148;    30.425000;    46.820000;     1.000000;    -0.000000
    60;   148;    30.475000;    46.820000;     1.000000;    -0.000000
    61;   148;    30.525000;    46.820000;     1.000000;    -0.000000
    62;   148;    30.575000;    46.820000;     1.000000;    -0.000000
    63;   148;    30.625000;    46.820000;     1.000000;    -0.000000
    64;   148;    30.675000;    46.820000;     1.000000;    -0.000000
    65;   148;    30.725000;    46.820000;     1.000000;    -0.000000
    66;   148;    30.775000;    46.820000;     1.000000;    -0.000000
    67;   148;    30.825000;    46.820000;     1.000000;    -0.000000
    68;   148;    30.875000;    46.820000;     1.000000;    -0.000000
    69;   148;    30.925000;    46.820000;     1.000000;    -0.000000
    70;   148;    30.975000;    46.820000;     1.000000;    -0.000000
    71;   148;    31.025000;    46.820000;     1.000000;    -0.000000
    72;   148;    31.075000;    46.820000;     1.000000;    -0.000000
    73;   148;    31.125000;    46.820000;     1.000000;    -0.000000
    74;   148;    31.175000;    46.820000;     1.000000;    -0.000000
    75;   148;    31.225000;    46.820000;     1.000000;    -0.000000
    76;   148;    31.275000;    46.820000;     1.000000;    -0.000000
    77;   148;    31.325000;    46.820000;     1.000000;    -0.000000
    78;   148;    31.375000;    46.820000;     1.000000;    -0.000000
    79;   148;    31.425000;    46.820000;     1.000000;    -0.000000
    80;   148;    31.475000;    46.820000;     1.000000;    -0.000000
    81;   148;    31.525000;    46.820000;     1.000000;    -0.000000
    82;   148;    31.575000;    46.820000;     1.000000;    -0.000000
    83;   148;    31.625000;    46.820000;     1.000000;    -0.000000
    84;   148;    31.675000;    46.820000;     1.000000;    -0.000000
    85;   148;    31.725000;    46.820000;     1.000000;    -0.000000
    86;   148;    31.775000;    46.820000;     1.000000;    -0.000000
    87;   148;    31.825000;    46.820000;     1.000000;    -0.000000
    88;   148;    31.875000;    46.820000;     1.000000;    -0.000000
    89;   148;    31.925000;    46.820000;     1.000000;    -0.000000
    90;   148;    31.975000;    46.820000;     1.000000;    -0.000000
    91;   148;    32.025000;    46.820000;     1.000000;    -0.000000
    92;   148;    32.075000;    46.820000;     1.000000;    -0.000000
    93;   148;    32.125000;    46.820000;     1.000000;    -0.000000
    94;   148;    32.175000;    46.820000;     1.000000;    -0.000000
    95;   148;    32.225000;    46.820000;     1.000000;    -0.000000
    96;   148;    32.275000;    46.820000;     1.000000;    -0.000000
    97;   148;    32.325000;    46.820000;     1.000000;    -0.000000
    98;   148;    32.375000;    46.820000;     1.000000;    -0.000000
    99;   148;    32.425000;    46.820000;     1.000000;    -0.000000
   100;   148;    32.475000;    46.820000;     1.000000;    -0.000000
   101;   148;    32.525000;    46.820000;     1.000000;    -0.000000
   102;   148;    32.575000;    46.820000;     1.000000;    -0.000000
   103;   148;    32.625000;    46.820000;     1.000000;    -0.000000
   104;   148;    32.675000;    46.820000;     1.000000;    -0.000000
   105;   148;    32.725000;    46.820000;     1.000000;    -0.000000
   106;   148;    32.775000;    46.820000;     1.000000;    -0.000000
   107;   148;    32.825000;    46.820000;     1.000000;    -0.000000
   108;   148;    32.875000;    46.820000;     1.000000;    -0.000000
   109;   148;    32.925000;    46.820000;     1.000000;    -0.000000
   110;   148;    32.975000;    46.820000;     1.000000;    -0.000000
   111;   148;    33.025000;    46.820000;     1.000000;    -0.000000
   112;   148;    33.075000;    46.820000;     1.000000;    -0.000000
   113;   148;    33.125000;    46.820000;     1.000000;    -0.000000
   114;   148;    33.175000;    46.820000;     1.000000;    -0.000000
   115;   148;    33.225000;    46.820000;     1.000000;    -0.000000
   116;   148;    33.275000;    46.820000;     1.000000;    -0.000000
   117;   148;    33.325000;    46.820000;     1.000000;    -0.000000
   118;   148;    33.375000;    46.820000;     1.000000;    -0.000000
   119;   148;    33.425000;    46.820000;     1.000000;    -0.000000
   120;   148;    33.475000;    46.820000;     1.000000;    -0.000000
   121;   148;    33.525000;    46.820000;     1.000000;    -0.000000
   122;   148;    33.575000;    46.820000;     1.000000;    -0.000000
